category,name,description,image,vegetaric,vegan,bio,menu,price,date
Aktion,Alt-Wiener Suppentopf,mit Bio-Brötchen,,Nicht vegetarisch,Nicht vegan,Bio,Kein Menü,13.9,2024-11-27
Aktion,"Bratwurstbrötchen ""Bosna-Style"" dazu Starnberger Hell","0,5l Flasche",,Nicht vegetarisch,Nicht vegan,Nicht bio,Menü,10.9,2024-11-27
Aktion,"Bratwurstbrötchen ""Bosna-Style"" dazu Almdudler Kräuterlimonade","0,35l Flasche",,Nicht vegetarisch,Nicht vegan,Nicht bio,Menü,9.9,2024-11-27
Aktion,Baumkuchen mit Heißgetränk nach Wahl,"mit Zartbitterschokolade, Größe M",,Nicht vegetarisch,Nicht vegan,Nicht bio,Menü,7.5,2024-11-27
Aktion,Baumkuchen dazu Voelkel Hygge Glühwein,"mit Zartbitterschokolade, Alc. 10 Vol.-%, 0,2l Flasche",,Nicht vegetarisch,Nicht vegan,Nicht bio,Menü,8.2,2024-11-27
Aktion,Baumkuchen,mit Zartbitterschokolade,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.2,2024-11-27
Snacks,Warmes Schinken-Käse-Baguette,mit Frischkäse-Senfaufstrich,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16036&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.9,2024-11-27
Snacks,Currywurst mit Tortilla-Crunch & BIO-Brötchen,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16034&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.9,2024-11-27
Snacks,Currywurst mit Pommes frites,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=15997&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,10.9,2024-11-27
Snacks,Currywurst (vegan) mit Tortilla-Crunch & BIO-Brötchen,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23901&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,6.9,2024-11-27
Snacks,Currywurst (vegan) mit Pommes frites,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23902&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,10.9,2024-11-27
Snacks,Pommes frites,mit Ketchup oder Mayonnaise,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16029&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,4.9,2024-11-27
Snacks,Focaccia Hähnchen-Mozzarella,mit Tomaten-Kräuter-Aufstrich,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,7.5,2024-11-27
Snacks,Vollkorn-Haferbrötchen mit Edamer & Kräuterfrischkäse,,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.5,2024-11-27
Snacks,Falafel Wrap Oriental,mit eingelegten Karottenstreifen & Spinat,,Vegetarisch,Vegan,Nicht bio,Kein Menü,6.9,2024-11-27
Snacks,Bio Fleischkäsebrötchen,mit Ketchup oder Senf (nicht bio),,Nicht vegetarisch,Nicht vegan,Bio,Kein Menü,5.2,2024-11-27
Snacks,Ditsch Butterbrezel,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23386&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.9,2024-11-27
Snacks,Portion Ketchup,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=21348&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,1.2,2024-11-27
Snacks,Portion Mayonnaise,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=21348&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,1.2,2024-11-27
Snacks,Portion Senf,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=21348&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,1.2,2024-11-27
Hauptgerichte,Chili con Carne,"vom Rind, mit Sour Cream & BIO-Brötchen",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=20509&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,12.5,2024-11-27
Hauptgerichte,Bolognese vom Rind,mit Fusilli,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16021&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,14.2,2024-11-27
Hauptgerichte,Linseneintopf,mit Mettenden in Scheiben & Bio-Brötchen,https://web.archive.org/web/20240716111829im_/https://db-bordgastronomie.de/files/art-img/?id=22606&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,13.2,2024-11-27
Hauptgerichte,Medaillons vom Strohschwein,in Pfefferrahmsoße mit Süßkartoffelstampf,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22600&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,16.2,2024-11-27
Hauptgerichte,Chili sin Carne,& BIO-Brötchen,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23904&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,12.5,2024-11-27
Hauptgerichte,Gemüsebolognese (vegan),mit Fusilli,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22601&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,12.5,2024-11-27
Hauptgerichte,Gemüsecurry mit Basmatireis,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16019&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,14.2,2024-11-27
Für unsere Kleinen,Kindermenü Gemüsebolognese mit Fusilli,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22604&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,9.9,2024-11-27
Für unsere Kleinen,Kindermenü Bolognese vom Rind mit Fusilli,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16027&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,9.9,2024-11-27
Für unsere Kleinen,Kindermenü mit Pommes frites & Ketchup oder Mayonnaise,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16025&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,7.9,2024-11-27
Für unsere Kleinen,Kindermenü Porridge Blaubeere,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22603&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,7.9,2024-11-27
Für unsere Kleinen,Kindermenü Porridge Apfel-Zimt,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23913&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,7.9,2024-11-27
Für unsere Kleinen,Freche Freunde Fruchtpüree,"mit Banane, Apfel, Erdbeere & Himbeere",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23661&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,3.5,2024-11-27
Für unsere Kleinen,Spielfigur,auch einzeln erhältlich,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.9,2024-11-27
Suppen & Salate,Tomatensuppe,mit Bio-Brötchen,,Vegetarisch,Vegan,Bio,Kein Menü,7.9,2024-11-27
Suppen & Salate,Schwarzer Reissalat,"mit Edamame, Erdnüssen und Bambusstreifen",https://web.archive.org/web/20240716111829im_/https://db-bordgastronomie.de/files/art-img/?id=22607&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,8.5,2024-11-27
Suppen & Salate,Italienischer Nudelsalat,"mit getrockneten Tomaten, Kalamata-Oliven und Kapern",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22608&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,8.5,2024-11-27
Süß & Salzig,KoRo Haferriegel,"mit Schokostückchen & Erdnusscrunch, 60 g",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23387&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,2.9,2024-11-27
Süß & Salzig,Jokolade Vollmilch,"mit Himbeere & Keks, 45g",https://web.archive.org/web/20240716111829im_/https://db-bordgastronomie.de/files/art-img/?id=23929&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.2,2024-11-27
Süß & Salzig,Tony’s Chocolonely Vollmilchschokolade,"mit Karamell & Meersalz, 47g",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16594&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.9,2024-11-27
Süß & Salzig,Twix Xtra,75 g,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=20725&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.5,2024-11-27
Süß & Salzig,Snickers Doppelpack,80 g,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=20724&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.5,2024-11-27
Süß & Salzig,OREO Snack Pack,66 g,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=17432&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.9,2024-11-27
Süß & Salzig,M&M’s,150g,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16043&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.9,2024-11-27
Süß & Salzig,Haribo Goldbären,100g,https://web.archive.org/web/20240716111829im_/https://db-bordgastronomie.de/files/art-img/?id=22986&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.6,2024-11-27
Süß & Salzig,Black Forest Ice Cream Vanille weiße Schokolade & rote Früchte,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23905&type=normal,Vegetarisch,Nicht vegan,Bio,Kein Menü,3.8,2024-11-27
Süß & Salzig,Black Forest Ice Cream Vanille,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23906&type=normal,Vegetarisch,Nicht vegan,Bio,Kein Menü,3.8,2024-11-27
Süß & Salzig,Zimtschnecke,,https://web.archive.org/web/20240716111829im_/https://db-bordgastronomie.de/files/art-img/?id=23930&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.9,2024-11-27
Süß & Salzig,Apfel-Streusel-Kuchen,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16037&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.8,2024-11-27
Süß & Salzig,Brownie American Classic,Schokolade,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=18001&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.8,2024-11-27
Süß & Salzig,Elephant Honig-Senf-Zwiebel-Pretzels,70g,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2024-11-27
Süß & Salzig,Lisas Kesselchips,"Meersalz, 50 g",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16045&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,3.5,2024-11-27
Süß & Salzig,ültje Erdnüsse,"geröstet & gesalzen, 50  g",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16044&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,2.5,2024-11-27
Frühstück,Französisches Frühstück,"1 Croissant, 2 BIO-Brötchen, 2 Stück Butter, je 1-mal Nutella, Honig & Konfitüre",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16002&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,7.5,2024-11-27
Frühstück,Warmes Croissant Brötchen Käse,"mit Gouda, Tomaten, Zwiebeln & Gurkenaufstrich",,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.9,2024-11-27
Frühstück,Warmes Croissant Brötchen Salami,mit Zucchini & Tomaten-Basilikum-Aufstrich,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,5.9,2024-11-27
Frühstück,Käse-Omelett,mit BIO-Brötchen,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22616&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.9,2024-11-27
Frühstück,Porridge Blaubeere,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23915&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,4.9,2024-11-27
Frühstück,Porridge Apfel-Zimt,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22617&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,4.9,2024-11-27
Frühstück,Topping Haselnuss-Cashew,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22618&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,1.8,2024-11-27
Frühstück,Butter,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=16006&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,1.2,2024-11-27
Frühstück,Honig,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=16006&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,1.2,2024-11-27
Frühstück,Konfitüre,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=16006&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,1.2,2024-11-27
Frühstück,Bionella Nussnougat-Creme,,,Vegetarisch,Vegan,Bio,Kein Menü,1.2,2024-11-27
Frühstück,Buttercroissant,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16001&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.5,2024-11-27
Frühstück,Bauernbrötchen,,,Vegetarisch,Vegan,Bio,Kein Menü,1.6,2024-11-27
Frühstück,Bauernbrötchen dunkel,,,Vegetarisch,Vegan,Bio,Kein Menü,1.6,2024-11-27
Aktion,Glowkitchen Banana Bread Natur,mit Zimt & Vanille verfeinert,https://web.archive.org/web/20241218002201im_/https://db-bordgastronomie.de/files/art-img/?id=23964&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,4.2,2024-12-18
Aktion,"Glowkitchen Banana Bread Natur, dazu Voelkel bioC Immunkraft","0,2 l Flasche",https://web.archive.org/web/20241218002201im_/https://db-bordgastronomie.de/files/art-img/?id=23968&type=normal,Vegetarisch,Vegan,Bio,Menü,7.5,2024-12-18
Aktion,Verrano Steckrüben-Bagel mit Kraut,,https://web.archive.org/web/20241218002201im_/https://db-bordgastronomie.de/files/art-img/?id=23965&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,7.5,2024-12-18
Aktion,"Verrano Steckrüben-Bagel, dazu Voelkel bioC Immunkraft","0,2 l Flasche",https://web.archive.org/web/20241218002201im_/https://db-bordgastronomie.de/files/art-img/?id=23967&type=normal,Vegetarisch,Vegan,Nicht bio,Menü,10.4,2024-12-18
Aktion,Wiener Kalbsrahmgulasch mit Knöpfle,,https://web.archive.org/web/20241218002201im_/https://db-bordgastronomie.de/files/art-img/?id=23947&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,15.9,2024-12-18
Aktion,"Wiener Kalbsrahmgulasch mit Knöpfle, dazu Almdudler Kräuterlimonade","0,35 l Flasche",https://web.archive.org/web/20241218002201im_/https://db-bordgastronomie.de/files/art-img/?id=23955&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Menü,17.9,2024-12-18
Aktion,Bratwurstbrötchen 'Bosna Style' mit Zwiebel- und Kräutersauce,,https://web.archive.org/web/20241218002201im_/https://db-bordgastronomie.de/files/art-img/?id=23948&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.9,2024-12-18
Aktion,"Bratwurstbrötchen ""Bosna Style"", dazu Almdudler Kräuterlimonade","0,35 l Flasche",https://web.archive.org/web/20241218002201im_/https://db-bordgastronomie.de/files/art-img/?id=23956&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Menü,9.9,2024-12-18
Aktion,"Bratwurstbrötchen ""Bosna Style"", dazu Starnberger Hell","0,5 l Flasche",https://web.archive.org/web/20241218002201im_/https://db-bordgastronomie.de/files/art-img/?id=23957&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Menü,10.9,2024-12-18
Aktion,Alt-Wiener Suppentopf,mit Bio-Brötchen,https://web.archive.org/web/20241218002201im_/https://db-bordgastronomie.de/files/art-img/?id=23949&type=normal,Nicht vegetarisch,Nicht vegan,Bio,Kein Menü,13.9,2024-12-18
Snacks,Warmes Schinken-Käse-Baguette,mit Frischkäse-Senfaufstrich,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16036&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.9,2024-12-18
Snacks,Currywurst mit Tortilla-Crunch & BIO-Brötchen,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16034&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.9,2024-12-18
Snacks,Currywurst mit Pommes frites,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=15997&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,10.9,2024-12-18
Snacks,Currywurst (vegan) mit Tortilla-Crunch & BIO-Brötchen,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23901&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,6.9,2024-12-18
Snacks,Currywurst (vegan) mit Pommes frites,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23902&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,10.9,2024-12-18
Snacks,Pommes frites,mit Ketchup oder Mayonnaise,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16029&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,4.9,2024-12-18
Snacks,Focaccia Hähnchen-Mozzarella,mit Tomaten-Kräuter-Aufstrich,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,7.5,2024-12-18
Snacks,Vollkorn-Haferbrötchen mit Edamer & Kräuterfrischkäse,,,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,6.5,2024-12-18
Snacks,Falafel Wrap Oriental,mit eingelegten Karottenstreifen & Spinat,,Vegetarisch,Vegan,Nicht bio,Kein Menü,6.9,2024-12-18
Snacks,Bio Fleischkäsebrötchen,mit Ketchup oder Senf (nicht bio),,Nicht vegetarisch,Nicht vegan,Bio,Kein Menü,5.2,2024-12-18
Snacks,Ditsch Butterbrezel,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23386&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.9,2024-12-18
Snacks,Portion Ketchup,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=21348&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,1.2,2024-12-18
Snacks,Portion Mayonnaise,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=21348&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,1.2,2024-12-18
Snacks,Portion Senf,,https://web.archive.org/web/20230314180619im_/https://db-bordgastronomie.de/files/art-img/?id=21348&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,1.2,2024-12-18
Hauptgerichte,Chili con Carne,"vom Rind, mit Sour Cream & BIO-Brötchen",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=20509&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,12.5,2024-12-18
Hauptgerichte,Bolognese vom Rind,mit Fusilli,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16021&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,14.2,2024-12-18
Hauptgerichte,Linseneintopf,mit Mettenden in Scheiben & Bio-Brötchen,https://web.archive.org/web/20240716111829im_/https://db-bordgastronomie.de/files/art-img/?id=22606&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,13.2,2024-12-18
Hauptgerichte,Medaillons vom Strohschwein,in Pfefferrahmsoße mit Süßkartoffelstampf,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22600&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,16.2,2024-12-18
Hauptgerichte,Chili sin Carne,& BIO-Brötchen,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23904&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,12.5,2024-12-18
Hauptgerichte,Gemüsebolognese (vegan),mit Fusilli,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22601&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,12.5,2024-12-18
Hauptgerichte,Gemüsecurry mit Basmatireis,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16019&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,14.2,2024-12-18
Für unsere Kleinen,Kindermenü Gemüsebolognese mit Fusilli,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22604&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,9.9,2024-12-18
Für unsere Kleinen,Kindermenü Bolognese vom Rind mit Fusilli,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16027&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,9.9,2024-12-18
Für unsere Kleinen,Kindermenü mit Pommes frites & Ketchup oder Mayonnaise,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16025&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,7.9,2024-12-18
Für unsere Kleinen,Kindermenü Porridge Blaubeere,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22603&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,7.9,2024-12-18
Für unsere Kleinen,Kindermenü Porridge Apfel-Zimt,"dazu eine Apfelschorle, 0,5 l, eine kleine Süßigkeit, einen Smoothie sowie ein lustiges Spielzeug",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23913&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,7.9,2024-12-18
Für unsere Kleinen,Freche Freunde Fruchtpüree,"mit Banane, Apfel, Erdbeere & Himbeere",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23661&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,3.5,2024-12-18
Für unsere Kleinen,Spielfigur,auch einzeln erhältlich,,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,4.9,2024-12-18
Suppen & Salate,Tomatensuppe,mit Bio-Brötchen,,Vegetarisch,Vegan,Bio,Kein Menü,7.9,2024-12-18
Suppen & Salate,Schwarzer Reissalat,"mit Edamame, Erdnüssen und Bambusstreifen",https://web.archive.org/web/20240716111829im_/https://db-bordgastronomie.de/files/art-img/?id=22607&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,8.5,2024-12-18
Suppen & Salate,Italienischer Nudelsalat,"mit getrockneten Tomaten, Kalamata-Oliven und Kapern",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=22608&type=normal,Vegetarisch,Vegan,Nicht bio,Kein Menü,8.5,2024-12-18
Süß & Salzig,KoRo Haferriegel,"mit Schokostückchen & Erdnusscrunch, 60 g",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23387&type=normal,Vegetarisch,Vegan,Bio,Kein Menü,2.9,2024-12-18
Süß & Salzig,Jokolade Vollmilch,"mit Himbeere & Keks, 45g",https://web.archive.org/web/20240716111829im_/https://db-bordgastronomie.de/files/art-img/?id=23929&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.2,2024-12-18
Süß & Salzig,Tony’s Chocolonely Vollmilchschokolade,"mit Karamell & Meersalz, 47g",https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16594&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.9,2024-12-18
Süß & Salzig,Twix Xtra,75 g,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=20725&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.5,2024-12-18
Süß & Salzig,Snickers Doppelpack,80 g,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=20724&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.5,2024-12-18
Süß & Salzig,OREO Snack Pack,66 g,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=17432&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.9,2024-12-18
Süß & Salzig,M&M’s,150g,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=16043&type=normal,Vegetarisch,Nicht vegan,Nicht bio,Kein Menü,3.9,2024-12-18
Süß & Salzig,Haribo Goldbären,100g,https://web.archive.org/web/20240716111829im_/https://db-bordgastronomie.de/files/art-img/?id=22986&type=normal,Nicht vegetarisch,Nicht vegan,Nicht bio,Kein Menü,2.6,2024-12-18
Süß & Salzig,Black Forest Ice Cream Vanille weiße Schokolade & rote Früchte,,https://web.archive.org/web/20230616203116im_/https://db-bordgastronomie.de/files/art-img/?id=23905&type=normal,Vegetarisch,Nicht vegan,Bio,Kein Menü,3.8,2024-12-18
